ProductID,ProductName,Category,Brand,UnitPrice,CostPrice,VendorID,ProductStatus,LaunchDate,SupplierCategory,WeightVolume
1538,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,196.85,153.49,290.0,Active,2024-08-29,International,3.0
1539,Mattel Remote Drone,Toys,Mattel,60.35,53.6,35.0,Active,2022-02-06,Local,0.54
1540,Neutrogena Facial Moisturizer,Beauty,Neutrogena,56.47,32.81,88.0,Discontinued,2024-09-09,Local,0.29
1541,Clorox Air Freshener,Household,Clorox,10.12,8.73,461.0,Active,2024-04-28,Local,1.24
1542,Levi's Running Jacket,Apparel,Levi's,117.54,97.57,122.0,Discontinued,2023-07-27,Local,0.75
1543,HarperCollins Fantasy Series,Books,HarperCollins,21.28,12.5,98.0,Active,2022-06-23,International,0.51
1544,Penguin Random House Children's Picture Book,Books,Penguin Random House,31.78,26.88,87.0,Active,2023-05-13,Local,0.58
1545,Apple 4K Monitor,Electronics,Apple,92.53,56.8,142.0,Active,2023-03-07,Local,3.44
1546,Columbia Camping Tent,Sports & Outdoors,Columbia,118.48,65.96,475.0,Active,2022-06-27,International,6.84
1547,All-Clad Cordless Vacuum,Home Goods,All-Clad,35.19,26.59,83.0,Active,2020-12-18,International,9.25
1548,Levi's Wool Scarf,Apparel,Levi's,53.94,47.98,477.0,Active,2022-01-27,Local,1.13
1549,Ashley Furniture Ergonomic Chair,Furniture,Ashley Furniture,310.48,262.86,219.0,Active,2024-08-24,International,31.87
1550,LEGO Starship Set,Toys,LEGO,61.2,40.6,164.0,Active,2022-05-21,Local,1.51
1551,Swiffer Floor Mop,Household,Swiffer,19.72,14.88,369.0,Active,2022-12-19,International,1.04
1552,Dell Mesh Router,Electronics,Dell,437.41,259.99,255.0,Active,2024-06-14,International,0.82
1553,Sony USB-C Hub,Electronics,Sony,394.04,282.23,193.0,Active,2022-11-29,International,0.98
1554,Neutrogena Charcoal Face Mask,Beauty,Neutrogena,53.8,48.25,45.0,Active,2023-05-24,International,0.11
1555,Hasbro Remote Drone,Toys,Hasbro,94.65,57.35,352.0,Active,2021-12-09,International,1.71
1556,Levi's Running Jacket,Apparel,Levi's,62.56,55.53,204.0,Active,2021-02-18,International,0.88
1557,Ashley Furniture Platform Bed,Furniture,Ashley Furniture,311.7,231.78,320.0,Active,2022-04-28,Local,11.45
1558,All-Clad Water Filter,Home Goods,All-Clad,344.82,177.09,409.0,Active,2022-12-13,International,10.27
1559,Yeti Bicycle Helmet,Sports & Outdoors,Yeti,129.69,77.85,355.0,Discontinued,2022-09-18,International,3.33
1560,Aveeno Hydrating Serum,Beauty,Aveeno,52.07,33.26,146.0,Active,2020-12-19,Local,0.48
1561,Ashley Furniture Two-Seat Sofa,Furniture,Ashley Furniture,182.5,104.32,473.0,Active,2020-10-06,Local,45.14
1562,Mattel Robot Pet,Toys,Mattel,30.87,23.04,479.0,Active,2021-02-06,International,2.9
1563,Ashley Furniture Accent Chair,Furniture,Ashley Furniture,545.41,380.14,273.0,Active,2024-01-17,International,61.71
1564,Hasbro Starship Set,Toys,Hasbro,76.08,63.51,79.0,Active,2023-04-02,Local,0.83
1565,Ashley Furniture Office Desk,Furniture,Ashley Furniture,713.41,470.45,1.0,Active,2022-09-02,International,31.37
1566,Renpho Electric Toothbrush,Health & Wellness,Renpho,71.4,45.99,445.0,Discontinued,2021-02-19,Local,1.9
1567,Swiffer Dish Soap,Household,Swiffer,5.96,3.28,345.0,Active,2021-07-30,Local,4.0
1568,Neutrogena Conditioning Shampoo,Beauty,Neutrogena,26.33,18.68,479.0,Active,2023-04-21,Local,0.16
1569,Renpho Yoga Mat,Health & Wellness,Renpho,69.26,60.99,325.0,Active,2024-08-28,International,2.56
1570,Califia Farms Black Tea Bags,Grocery,Califia Farms,29.58,25.72,462.0,Discontinued,2022-08-23,Local,0.5
1571,Ashley Furniture Dining Table,Furniture,Ashley Furniture,267.94,170.18,390.0,Discontinued,2021-03-18,Local,92.26
1572,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,194.51,128.66,88.0,Active,2023-11-21,International,2.61
1573,HarperCollins Biography,Books,HarperCollins,13.07,11.72,441.0,Active,2022-08-20,Local,0.57
1574,Samsung External SSD,Electronics,Samsung,270.33,238.57,135.0,Discontinued,2024-04-30,Local,0.18
1575,Swiffer Fabric Softener,Household,Swiffer,12.18,7.18,134.0,Active,2021-10-23,International,1.04
1576,Penguin Random House Biography,Books,Penguin Random House,37.79,32.71,58.0,Active,2023-04-26,Local,0.44
1577,Penguin Random House Fantasy Series,Books,Penguin Random House,18.07,9.66,20.0,Active,2022-04-20,Local,0.36
1578,Clorox Heavy-Duty Trash Bags,Household,Clorox,13.17,7.65,168.0,Active,2022-03-27,Local,3.29
1579,Columbia Insulated Bottle,Sports & Outdoors,Columbia,152.37,108.15,487.0,Active,2022-04-11,Local,8.59
1580,HP Mesh Router,Electronics,HP,169.59,94.95,434.0,Active,2021-06-30,International,1.49
1581,Nike Graphic T-Shirt,Apparel,Nike,120.92,82.55,91.0,Active,2020-12-05,International,0.27
1582,Hasbro Remote Drone,Toys,Hasbro,62.73,49.74,310.0,Active,2022-07-05,Local,1.03
1583,Bertolli Granola Bars,Grocery,Bertolli,28.71,23.16,439.0,Active,2021-10-20,International,1.88
1584,Columbia Portable Hammock,Sports & Outdoors,Columbia,35.21,29.77,167.0,Active,2024-02-05,Local,7.67
1585,Tide Glass Cleaner,Household,Tide,12.47,6.92,86.0,Active,2023-01-03,Local,4.92
1586,Mattel Building Blocks Set,Toys,Mattel,43.86,29.33,302.0,Active,2021-05-09,International,2.43
1587,Renpho Yoga Mat,Health & Wellness,Renpho,57.67,50.93,156.0,Discontinued,2023-07-15,International,2.46
1588,Aveeno Body Lotion,Beauty,Aveeno,18.85,9.47,436.0,Active,2021-02-19,Local,0.22
1589,Penguin Random House Biography,Books,Penguin Random House,12.18,6.73,122.0,Active,2023-06-04,International,0.88
1590,Aveeno Lip Balm,Beauty,Aveeno,23.54,14.97,166.0,Active,2023-12-25,Local,0.35
1591,Dyson Smart Toaster,Home Goods,Dyson,67.14,41.21,156.0,Active,2022-05-28,International,6.4
1592,Clorox Floor Mop,Household,Clorox,17.49,13.57,436.0,Discontinued,2023-10-11,Local,4.54
1593,Fitbit Bathroom Scale,Health & Wellness,Fitbit,50.13,25.19,383.0,Active,2021-08-29,Local,2.24
1594,Neutrogena Facial Moisturizer,Beauty,Neutrogena,23.59,12.45,491.0,Active,2020-12-29,International,0.38
1595,All-Clad Toaster Oven,Home Goods,All-Clad,339.45,196.91,65.0,Active,2022-04-19,International,1.1
1596,Penguin Random House Sci-Fi Paperback,Books,Penguin Random House,11.77,5.92,379.0,Active,2022-11-03,Local,0.48
1597,Bertolli Black Tea Bags,Grocery,Bertolli,29.87,15.22,177.0,Active,2024-08-11,Local,1.13
1598,Ashley Furniture Dining Table,Furniture,Ashley Furniture,259.25,222.94,93.0,Active,2023-07-01,Local,77.21
1599,Mattel Building Blocks Set,Toys,Mattel,37.58,24.49,70.0,Active,2024-06-30,International,1.18
1600,Patagonia Slim Jeans,Apparel,Patagonia,69.71,50.3,337.0,Active,2023-01-15,Local,0.87
1601,Clorox Heavy-Duty Trash Bags,Household,Clorox,21.14,11.11,90.0,Active,2021-09-10,Local,4.04
1602,Penguin Random House Historical Fiction,Books,Penguin Random House,38.7,19.8,475.0,Active,2021-12-11,Local,0.97
1603,Bertolli Spicy Salsa,Grocery,Bertolli,23.54,20.77,88.0,Active,2022-04-30,International,1.38
1604,Adidas Cotton T-Shirt,Apparel,Adidas,50.72,28.28,282.0,Active,2024-03-01,Local,0.61
1605,Penguin Random House Bestseller Novel,Books,Penguin Random House,19.61,12.22,482.0,Active,2020-11-20,Local,0.75
1606,Califia Farms Spicy Salsa,Grocery,Califia Farms,41.37,24.77,149.0,Active,2023-01-13,Local,1.76
1607,Swiffer Floor Mop,Household,Swiffer,22.89,13.1,60.0,Active,2022-10-26,International,4.37
1608,Anker Speaker,Electronics,Anker,306.97,162.07,226.0,Active,2023-01-13,Local,4.52
1609,Hasbro Plush Toy,Toys,Hasbro,76.09,52.97,110.0,Active,2024-09-05,Local,1.86
1610,LEGO Puzzle Set,Toys,LEGO,26.11,21.54,15.0,Active,2021-05-04,Local,2.44
1611,HP USB-C Hub,Electronics,HP,134.8,115.03,20.0,Active,2024-07-18,Local,3.07
1612,Swiffer Dish Soap,Household,Swiffer,17.59,12.8,443.0,Active,2022-07-19,Local,3.83
1613,Ashley Furniture Office Desk,Furniture,Ashley Furniture,266.19,190.06,327.0,Discontinued,2024-07-18,International,93.03
1614,Califia Farms Spicy Salsa,Grocery,Califia Farms,17.52,10.42,155.0,Active,2021-06-02,Local,1.23
1615,Aveeno Facial Moisturizer,Beauty,Aveeno,39.91,33.29,178.0,Active,2021-08-06,Local,0.39
1616,Apple USB-C Hub,Electronics,Apple,117.15,66.42,296.0,Discontinued,2021-07-09,International,3.77
1617,LogiTech Bluetooth Earbuds,Electronics,LogiTech,186.26,113.78,245.0,Active,2020-12-02,Local,0.38
1618,HP 4K Monitor,Electronics,HP,237.01,126.34,241.0,Active,2021-01-23,Local,3.08
1619,Vitamix Cordless Blender,Home Goods,Vitamix,47.91,37.98,78.0,Active,2023-06-26,Local,13.13
1620,Tide Laundry Pods,Household,Tide,16.66,9.26,339.0,Active,2021-07-23,International,3.53
1621,Patagonia Slim Jeans,Apparel,Patagonia,72.35,62.61,67.0,Active,2024-01-15,International,0.14
1622,L'Oréal Body Lotion,Beauty,L'Oréal,70.61,61.44,102.0,Active,2021-05-05,Local,0.22
1623,Columbia Hiking Poles,Sports & Outdoors,Columbia,84.03,42.47,275.0,Active,2023-02-17,International,6.82
1624,LEGO Puzzle Set,Toys,LEGO,27.72,16.99,402.0,Active,2022-01-11,Local,2.43
1625,IKEA Bookshelf,Furniture,IKEA,929.74,468.12,441.0,Active,2023-08-29,International,23.51
1626,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,28.0,20.62,422.0,Active,2023-12-24,Local,9.69
1627,Nike Graphic T-Shirt,Apparel,Nike,124.7,98.05,110.0,Active,2021-02-05,Local,1.19
1628,Clorox Dish Soap,Household,Clorox,24.41,21.67,118.0,Active,2022-12-22,Local,2.41
1629,Hasbro Robot Pet,Toys,Hasbro,60.87,37.91,199.0,Discontinued,2022-12-16,Local,0.37
1630,All-Clad Microfiber Sheets,Home Goods,All-Clad,82.11,71.61,247.0,Active,2024-03-05,Local,3.27
1631,Hasbro Puzzle Set,Toys,Hasbro,38.62,28.56,86.0,Active,2022-10-30,International,2.9
1632,Yeti Water-Resistant Backpack,Sports & Outdoors,Yeti,28.92,15.96,117.0,Active,2024-06-01,Local,9.48
1633,Neutrogena Cleansing Balm,Beauty,Neutrogena,26.97,15.2,443.0,Active,2020-10-19,International,0.1
1634,Anker Mesh Router,Electronics,Anker,76.39,57.02,9.0,Discontinued,2023-07-21,Local,2.53
1635,Ashley Furniture Dining Table,Furniture,Ashley Furniture,431.71,351.73,458.0,Active,2023-02-06,Local,63.11
1636,Neutrogena Cleansing Balm,Beauty,Neutrogena,37.64,33.06,89.0,Active,2023-11-17,International,0.15
1637,Tide Disinfectant Wipes,Household,Tide,5.07,3.66,23.0,Active,2021-03-14,International,2.81
1638,Califia Farms Black Tea Bags,Grocery,Califia Farms,41.27,33.72,378.0,Active,2021-05-07,Local,0.92
1639,Clorox Floor Mop,Household,Clorox,15.6,11.2,22.0,Active,2023-01-06,International,3.52
1640,Levi's Cotton T-Shirt,Apparel,Levi's,97.06,76.48,445.0,Discontinued,2023-01-30,International,0.75
1641,LEGO Starship Set,Toys,LEGO,49.73,29.77,53.0,Active,2024-08-10,Local,0.52
1642,Optimum Nutrition Vitamin Gummies,Health & Wellness,Optimum Nutrition,97.45,59.47,489.0,Active,2021-02-24,International,0.61
1643,LogiTech Portable Power Bank,Electronics,LogiTech,304.31,194.63,94.0,Active,2021-03-04,International,2.29
1644,Yeti Soft Cooler,Sports & Outdoors,Yeti,69.41,40.38,16.0,Active,2023-11-13,Local,10.0
1645,HarperCollins Self-Help Guide,Books,HarperCollins,14.7,12.76,415.0,Active,2023-11-22,Local,0.61
1646,HydroFlask Insulated Bottle,Sports & Outdoors,HydroFlask,38.81,20.4,300.0,Active,2024-03-21,Local,8.61
1647,LogiTech Smart Mouse,Electronics,LogiTech,490.92,326.91,207.0,Active,2024-04-08,International,3.17
1648,Nike Down Vest,Apparel,Nike,26.58,18.45,302.0,Active,2024-04-05,International,0.15
1649,Ashley Furniture Bookshelf,Furniture,Ashley Furniture,627.01,506.19,279.0,Active,2021-10-21,International,60.66
1650,Penguin Random House Historical Fiction,Books,Penguin Random House,19.45,17.49,342.0,Active,2023-05-15,International,0.33
1651,Penguin Random House Historical Fiction,Books,Penguin Random House,34.23,25.97,153.0,Active,2023-01-14,Local,0.94
1652,Hasbro Puzzle Set,Toys,Hasbro,69.3,36.46,332.0,Active,2022-08-23,Local,0.62
1653,Yeti Insulated Water Bottle,Sports & Outdoors,Yeti,122.39,66.19,150.0,Discontinued,2021-06-09,International,1.91
1654,Renpho Bathroom Scale,Health & Wellness,Renpho,56.23,34.1,293.0,Active,2022-05-12,Local,1.03
1655,Bertolli Spicy Salsa,Grocery,Bertolli,36.0,27.64,264.0,Active,2023-03-23,Local,1.84
1656,Clorox Floor Cleaner,Household,Clorox,6.67,5.77,422.0,Active,2023-06-22,Local,4.95
1657,Anker Headphones,Electronics,Anker,260.27,178.1,264.0,Discontinued,2022-05-10,International,0.62
1658,Apple Fitness Watch,Electronics,Apple,121.26,92.61,341.0,Active,2022-05-02,International,1.37
1659,Levi's Graphic T-Shirt,Apparel,Levi's,68.02,54.44,360.0,Active,2024-04-07,Local,1.34
1660,Clorox Kitchen Cleaner,Household,Clorox,27.44,24.43,43.0,Discontinued,2023-07-06,International,2.92
1661,Fitbit Resistance Bands,Health & Wellness,Fitbit,58.2,48.2,418.0,Active,2020-12-12,Local,1.26
1662,Fitbit Vitamin Gummies,Health & Wellness,Fitbit,26.75,14.66,389.0,Discontinued,2022-08-26,International,1.61
1663,HarperCollins Fantasy Series,Books,HarperCollins,39.18,26.45,192.0,Active,2021-10-28,Local,0.87
1664,LEGO Puzzle Set,Toys,LEGO,50.6,34.88,164.0,Active,2022-03-29,International,2.57
1665,Penguin Random House Bestseller Novel,Books,Penguin Random House,18.99,10.19,207.0,Active,2022-02-06,Local,0.41
1666,Ashley Furniture Accent Chair,Furniture,Ashley Furniture,812.32,624.0,308.0,Active,2023-12-04,Local,51.7
1667,HarperCollins Cookbook,Books,HarperCollins,29.94,18.17,26.0,Active,2021-12-29,Local,0.38
1668,HarperCollins Fantasy Series,Books,HarperCollins,13.37,6.92,219.0,Active,2024-02-14,International,0.42
1669,IKEA Accent Chair,Furniture,IKEA,399.98,256.63,194.0,Active,2024-03-07,Local,81.81
1670,Vitamix Air Fryer,Home Goods,Vitamix,266.8,197.94,454.0,Active,2023-06-28,International,12.69
1671,Yeti Camping Tent,Sports & Outdoors,Yeti,68.51,59.89,136.0,Active,2024-08-21,Local,5.36
1672,Patagonia Graphic T-Shirt,Apparel,Patagonia,21.51,13.66,288.0,Active,2021-08-30,Local,1.41
1673,Bertolli Smoked Salmon,Grocery,Bertolli,23.3,16.75,278.0,Active,2021-12-14,International,1.93
1674,Fitbit Resistance Bands,Health & Wellness,Fitbit,49.01,34.34,357.0,Active,2023-09-22,International,0.5
1675,Columbia Water-Resistant Backpack,Sports & Outdoors,Columbia,51.48,36.6,386.0,Active,2023-11-05,Local,0.71
1676,Adidas Cargo Pants,Apparel,Adidas,29.6,16.14,425.0,Active,2022-01-12,International,0.45
1677,Penguin Random House Self-Help Guide,Books,Penguin Random House,39.96,23.25,448.0,Active,2023-08-31,Local,0.63
1678,Sony External SSD,Electronics,Sony,133.96,69.33,128.0,Active,2023-03-03,Local,0.56
1679,Anker 4K Monitor,Electronics,Anker,212.14,129.7,490.0,Active,2021-02-08,Local,0.71
1680,Columbia Sleeping Bag,Sports & Outdoors,Columbia,138.8,80.13,447.0,Active,2022-07-08,Local,5.89
1681,Patagonia Down Vest,Apparel,Patagonia,118.23,101.52,248.0,Discontinued,2024-05-27,Local,0.82
1682,Fitbit Massage Gun,Health & Wellness,Fitbit,60.75,43.66,386.0,Active,2022-05-18,Local,2.73
1683,Columbia Water-Resistant Backpack,Sports & Outdoors,Columbia,170.83,92.04,75.0,Active,2022-09-08,Local,5.41
1684,Starbucks Organic Oatmeal,Grocery,Starbucks,33.01,21.71,471.0,Active,2022-10-25,Local,0.96
1685,Mattel Building Blocks,Toys,Mattel,83.41,65.02,128.0,Active,2022-03-31,International,1.78
1686,Hasbro Action Figure,Toys,Hasbro,63.21,54.17,353.0,Active,2020-12-22,Local,1.01
1687,IKEA Wooden Bed Frame,Furniture,IKEA,199.58,110.55,315.0,Active,2023-12-01,Local,86.03
1688,CeraVe Sunscreen,Beauty,CeraVe,55.3,47.32,196.0,Active,2021-01-04,Local,0.29
1689,IKEA Dining Table,Furniture,IKEA,304.36,217.66,306.0,Active,2023-08-03,International,28.64
1690,Starbucks Almond Milk,Grocery,Starbucks,48.91,26.92,332.0,Active,2022-05-13,Local,0.87
1691,Columbia Portable Hammock,Sports & Outdoors,Columbia,26.34,19.43,13.0,Active,2023-11-15,Local,1.79
1692,HarperCollins Children's Picture Book,Books,HarperCollins,15.37,13.34,151.0,Discontinued,2022-11-05,International,0.49
1693,HarperCollins Fantasy Series,Books,HarperCollins,22.94,11.93,211.0,Active,2023-01-09,Local,0.31
1694,L'Oréal Cleansing Balm,Beauty,L'Oréal,66.24,53.16,251.0,Active,2021-06-11,International,0.33
1695,CeraVe Charcoal Face Mask,Beauty,CeraVe,22.5,18.5,260.0,Active,2024-04-01,Local,0.44
1696,Optimum Nutrition Resistance Bands,Health & Wellness,Optimum Nutrition,89.45,49.41,402.0,Active,2021-07-21,International,1.08
1697,LogiTech USB-C Hub,Electronics,LogiTech,228.42,169.36,172.0,Active,2020-12-24,International,0.14
1698,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,174.73,99.59,61.0,Active,2020-11-18,International,8.08
1699,Swiffer Laundry Pods,Household,Swiffer,21.42,14.15,160.0,Active,2020-12-13,International,2.26
1700,Levi's Hiking Boots,Apparel,Levi's,56.52,30.35,52.0,Discontinued,2022-03-11,International,1.24
1701,Mattel Building Blocks Set,Toys,Mattel,69.35,34.84,31.0,Discontinued,2021-07-18,Local,0.59
1702,Hasbro Building Blocks Set,Toys,Hasbro,55.9,50.12,254.0,Active,2022-03-23,International,0.77
1703,L'Oréal Sunscreen,Beauty,L'Oréal,70.5,35.63,460.0,Active,2022-08-10,Local,0.5
1704,Renpho Foam Roller,Health & Wellness,Renpho,69.28,36.75,218.0,Active,2022-05-03,International,0.26
1705,Renpho Yoga Mat,Health & Wellness,Renpho,77.51,53.6,453.0,Active,2024-06-10,Local,1.81
1706,LEGO Plush Toy,Toys,LEGO,54.2,48.21,180.0,Active,2023-06-23,Local,1.01
1707,Vitamix Coffee Maker,Home Goods,Vitamix,77.33,55.91,344.0,Active,2021-09-19,Local,13.3
1708,Renpho Smart Jump Rope,Health & Wellness,Renpho,17.67,11.87,484.0,Active,2022-09-15,Local,1.99
1709,All-Clad Stand Mixer,Home Goods,All-Clad,342.84,186.7,40.0,Discontinued,2022-07-14,Local,10.98
1710,Fitbit Protein Powder,Health & Wellness,Fitbit,67.26,53.3,378.0,Active,2024-08-04,International,2.23
1711,Tide Floor Cleaner,Household,Tide,27.53,22.18,204.0,Active,2022-08-25,Local,3.39
1712,Clorox Floor Mop,Household,Clorox,5.77,4.81,445.0,Active,2022-12-15,International,4.19
1713,Aveeno Hydrating Serum,Beauty,Aveeno,52.58,43.14,32.0,Active,2022-02-15,International,0.48
1714,Optimum Nutrition Foam Roller,Health & Wellness,Optimum Nutrition,75.75,38.88,100.0,Active,2024-02-06,International,0.77
1715,LEGO Robot Pet,Toys,LEGO,37.68,22.3,458.0,Active,2021-10-13,International,0.33
1716,LEGO Puzzle Set,Toys,LEGO,75.79,51.25,203.0,Active,2024-01-27,Local,0.48
1717,CeraVe Lip Balm,Beauty,CeraVe,28.13,24.38,131.0,Discontinued,2021-02-10,Local,0.27
1718,Bertolli Granola Bars,Grocery,Bertolli,44.56,23.46,353.0,Active,2020-11-10,Local,1.47
1719,Nike Graphic T-Shirt,Apparel,Nike,103.43,82.98,334.0,Active,2020-12-12,International,0.44
1720,Levi's Graphic T-Shirt,Apparel,Levi's,89.76,62.92,492.0,Active,2024-03-01,International,1.13
1721,HarperCollins Fiction Novel,Books,HarperCollins,39.65,27.98,271.0,Active,2023-11-14,International,0.78
1722,Optimum Nutrition Bathroom Scale,Health & Wellness,Optimum Nutrition,55.91,30.93,360.0,Active,2021-08-10,Local,1.4
1723,Optimum Nutrition Yoga Mat,Health & Wellness,Optimum Nutrition,34.77,18.63,415.0,Active,2021-08-20,Local,2.27
1724,Renpho Foam Roller,Health & Wellness,Renpho,37.76,21.96,464.0,Active,2021-08-25,Local,1.4
1725,Califia Farms Almond Milk,Grocery,Califia Farms,30.56,17.13,53.0,Active,2021-07-30,International,1.19
1726,HydroFlask Bicycle Helmet,Sports & Outdoors,HydroFlask,190.15,111.05,291.0,Active,2023-05-10,International,9.28
1727,LEGO Starship Set,Toys,LEGO,29.26,15.15,63.0,Active,2022-10-20,Local,0.77
1728,LogiTech USB-C Hub,Electronics,LogiTech,361.25,247.28,198.0,Active,2024-03-17,Local,0.25
1729,HarperCollins Cookbook,Books,HarperCollins,31.45,15.87,63.0,Active,2024-08-13,Local,0.56
1730,Renpho Protein Powder,Health & Wellness,Renpho,92.97,79.87,121.0,Active,2023-06-24,Local,0.81
1731,Penguin Random House Children's Book,Books,Penguin Random House,33.59,22.45,142.0,Active,2022-08-24,International,0.75
1732,Neutrogena Hydrating Serum,Beauty,Neutrogena,36.56,22.91,302.0,Active,2021-04-12,Local,0.1
1733,Tide Kitchen Cleaner,Household,Tide,27.9,18.08,2.0,Active,2021-06-11,International,4.79
1734,Columbia Sleeping Bag,Sports & Outdoors,Columbia,170.97,86.82,170.0,Active,2023-12-15,Local,9.74
1735,Columbia Water-Resistant Backpack,Sports & Outdoors,Columbia,41.1,35.43,7.0,Active,2021-08-23,Local,8.74
1736,Starbucks Spicy Salsa,Grocery,Starbucks,5.07,3.63,229.0,Active,2023-03-08,International,1.86
1737,Fitbit Yoga Mat,Health & Wellness,Fitbit,54.9,40.96,268.0,Active,2024-07-09,Local,0.66
1738,LEGO Puzzle Set,Toys,LEGO,40.01,26.05,73.0,Active,2023-08-08,Local,1.39
1739,HarperCollins Historical Fiction,Books,HarperCollins,33.55,19.92,271.0,Active,2023-08-03,Local,0.93
1740,Patagonia Hooded Sweatshirt,Apparel,Patagonia,88.79,67.85,350.0,Active,2021-11-07,International,0.61
1741,HarperCollins Historical Fiction,Books,HarperCollins,15.42,12.92,233.0,Active,2024-05-01,International,0.32
1742,Califia Farms Organic Oatmeal,Grocery,Califia Farms,6.0,3.32,45.0,Active,2024-02-27,International,0.85
1743,Mattel Starship Set,Toys,Mattel,62.52,35.93,447.0,Active,2022-08-02,International,1.79
1744,HarperCollins Cookbook,Books,HarperCollins,38.04,20.13,482.0,Active,2021-08-15,Local,0.52
1745,Tide Floor Cleaner,Household,Tide,16.42,8.8,362.0,Active,2021-12-16,Local,2.23
1746,Nike Graphic T-Shirt,Apparel,Nike,90.44,75.42,409.0,Active,2022-10-31,Local,0.95
1747,HydroFlask Water-Resistant Backpack,Sports & Outdoors,HydroFlask,101.25,57.22,91.0,Active,2023-03-31,Local,5.37
1748,Clorox Floor Cleaner,Household,Clorox,25.28,22.71,452.0,Active,2023-02-01,International,2.15
1749,Adidas Slim Jeans,Apparel,Adidas,108.53,75.37,191.0,Active,2020-10-11,Local,1.19
1750,Apple Smart Mouse,Electronics,Apple,310.09,259.8,65.0,Active,2024-09-30,International,3.58
1751,LogiTech Speaker,Electronics,LogiTech,334.45,291.02,113.0,Active,2024-08-13,Local,4.76
1752,All-Clad Water Filter,Home Goods,All-Clad,336.09,282.0,143.0,Active,2024-02-09,Local,3.28
1753,HarperCollins Children's Picture Book,Books,HarperCollins,36.62,29.85,454.0,Active,2022-12-30,Local,0.66
1754,All-Clad Water Filter,Home Goods,All-Clad,284.87,194.01,368.0,Active,2023-02-15,International,2.01
1755,Aveeno Hydrating Serum,Beauty,Aveeno,41.3,33.64,31.0,Discontinued,2021-11-17,International,0.4
1756,Nike Cargo Pants,Apparel,Nike,94.67,47.37,500.0,Active,2023-06-27,Local,1.23
1757,Adidas Wool Scarf,Apparel,Adidas,44.17,35.29,42.0,Active,2022-09-04,Local,1.43
1758,Apple USB-C Hub,Electronics,Apple,306.28,158.51,103.0,Active,2022-02-04,International,3.01
1759,LogiTech HD Webcam,Electronics,LogiTech,480.64,414.51,132.0,Active,2021-11-08,International,4.4
1760,Fitbit Digital Thermometer,Health & Wellness,Fitbit,75.47,46.58,358.0,Active,2022-01-19,Local,1.75
1761,Yeti Insulated Water Bottle,Sports & Outdoors,Yeti,122.18,103.37,110.0,Active,2021-11-09,Local,2.94
1762,Patagonia Wool Scarf,Apparel,Patagonia,128.72,113.75,46.0,Active,2023-05-17,Local,0.3
1763,Starbucks Organic Coffee,Grocery,Starbucks,41.49,24.28,43.0,Active,2024-07-23,International,0.26
1764,Anker Gaming Laptop,Electronics,Anker,208.31,159.48,288.0,Active,2023-05-10,International,0.44
1765,Bertolli Olive Oil,Grocery,Bertolli,21.2,15.04,132.0,Active,2021-07-03,Local,1.77
1766,Yeti Soft Cooler,Sports & Outdoors,Yeti,35.58,21.68,442.0,Active,2022-10-26,Local,4.58
1767,Penguin Random House Sci-Fi Paperback,Books,Penguin Random House,39.69,33.99,129.0,Discontinued,2021-09-17,Local,0.68
1768,CeraVe Lip Balm,Beauty,CeraVe,34.87,30.1,409.0,Discontinued,2020-12-22,Local,0.47
1769,Sony Speaker,Electronics,Sony,200.3,165.55,229.0,Discontinued,2024-03-06,International,2.03
1770,HarperCollins Fiction Novel,Books,HarperCollins,20.57,18.19,187.0,Active,2023-12-28,Local,0.81
1771,Penguin Random House Fantasy Series,Books,Penguin Random House,26.23,22.58,171.0,Active,2022-05-14,Local,0.74
1772,Samsung Mesh Router,Electronics,Samsung,495.55,424.09,53.0,Active,2022-01-10,Local,0.59
1773,Hasbro Puzzle Set,Toys,Hasbro,23.05,11.7,352.0,Active,2021-04-23,Local,2.84
1774,Samsung External SSD,Electronics,Samsung,366.21,275.95,87.0,Active,2020-11-07,International,4.6
1775,Fitbit Digital Thermometer,Health & Wellness,Fitbit,94.94,54.2,350.0,Active,2022-09-27,Local,0.49
1776,Neutrogena Hydrating Serum,Beauty,Neutrogena,66.67,33.62,31.0,Active,2021-12-06,International,0.38
1777,Adidas Cargo Pants,Apparel,Adidas,34.43,29.1,110.0,Discontinued,2024-05-17,International,0.59
1778,Ashley Furniture Wooden Bed Frame,Furniture,Ashley Furniture,496.14,370.64,456.0,Active,2022-05-15,Local,96.03
1779,Patagonia Down Vest,Apparel,Patagonia,111.54,61.53,433.0,Active,2023-09-12,Local,0.6
1780,HarperCollins Self-Help Guide,Books,HarperCollins,29.32,17.36,468.0,Active,2023-01-30,Local,0.31
1781,Fitbit Protein Powder,Health & Wellness,Fitbit,67.87,42.19,497.0,Active,2024-09-23,Local,2.7
1782,Sony Mesh Router,Electronics,Sony,206.69,105.94,481.0,Active,2024-01-06,Local,3.1
1783,Renpho Smart Jump Rope,Health & Wellness,Renpho,21.12,15.86,154.0,Discontinued,2022-02-14,International,2.97
1784,Penguin Random House Biography,Books,Penguin Random House,38.8,24.77,184.0,Active,2023-08-09,International,0.78
