InventoryID,ProductID,WarehouseID,StockOnHand,ReorderLevel,SafetyStock,StockAgeDays,AvgMonthlySales,StockStatus,LastPurchasePrice,LastUpdated
32786,66,44,995,78.0,1,350,19.09,Overstock,76.64,2025-02-08
32787,81,198,749,76.0,5,176,40.61,Overstock,81.25,2025-06-11
32788,1541,128,428,18.0,10,135,47.3,Overstock,474.09,2025-04-12
32789,1861,188,112,12.0,5,129,32.09,Overstock,417.66,2025-09-09
32790,187,81,772,67.0,10,144,14.86,Overstock,187.34,2024-11-05
32791,1681,44,218,6.0,10,62,38.44,Overstock,250.92,2024-11-20
32792,1676,181,51,19.0,3,27,34.9,OK,38.87,2025-02-14
32793,475,178,297,7.0,6,355,31.88,Overstock,316.72,2025-06-09
32794,1291,164,30,19.0,3,65,30.03,OK,115.4,2024-12-01
32795,899,8,289,20.0,8,221,5.03,Overstock,208.59,2025-01-11
32796,1282,12,118,19.0,3,89,39.55,Overstock,395.65,2025-09-12
32797,1652,41,144,3.0,9,27,14.61,Overstock,148.61,2024-11-30
32798,880,28,282,7.0,10,139,11.68,Overstock,407.75,2025-09-09
32799,1497,71,303,18.0,5,20,21.84,Overstock,230.0,2025-06-03
32800,528,142,334,12.0,9,56,38.01,Overstock,189.46,2025-04-16
32801,160,169,690,65.0,7,238,39.88,Overstock,416.43,2024-11-13
32802,531,46,286,9.0,6,280,17.24,Overstock,69.44,2025-04-22
32803,391,89,290,8.0,4,71,45.72,Overstock,343.32,2025-02-24
32804,153,21,751,61.0,2,259,5.87,Overstock,383.98,2024-10-31
32805,1473,78,130,3.0,3,277,45.76,Overstock,181.43,2025-01-29
32806,1498,100,380,11.0,6,234,23.95,Overstock,345.66,2024-12-15
32807,1331,17,316,13.0,4,251,43.41,Overstock,301.41,2025-07-11
32808,1940,39,122,14.0,7,5,17.87,Overstock,178.52,2025-07-20
32809,1168,89,399,9.0,2,199,41.46,Overstock,220.8,2025-06-20
32810,472,138,273,19.0,5,261,23.42,Overstock,398.79,2025-07-19
32811,1983,116,126,8.0,8,301,38.02,Overstock,459.42,2025-08-31
32812,1256,61,346,19.0,4,11,35.55,Overstock,425.39,2024-11-01
32813,929,75,408,6.0,6,249,19.12,Overstock,393.75,2025-03-27
32814,783,153,264,19.0,10,327,27.03,Overstock,343.88,2025-02-10
32815,62,145,425,79.0,1,35,17.57,Overstock,481.95,2025-06-26
32816,783,60,405,9.0,1,225,30.69,Overstock,420.58,2024-10-30
32817,848,20,239,5.0,6,312,43.79,Overstock,297.52,2025-09-29
32818,1996,96,491,11.0,1,268,43.38,Overstock,258.55,2025-01-27
32819,777,63,120,9.0,9,145,15.66,Overstock,326.37,2024-11-09
32820,1686,49,174,4.0,7,236,29.19,Overstock,481.99,2025-03-30
32821,1221,131,324,17.0,2,67,39.98,Overstock,230.77,2025-03-09
32822,392,28,180,6.0,6,216,45.25,Overstock,105.66,2025-09-09
32823,1034,148,76,10.0,2,213,26.57,Overstock,156.43,2025-01-04
32824,667,170,485,20.0,7,180,28.6,Overstock,201.37,2024-12-30
32825,560,155,157,11.0,8,273,9.65,Overstock,371.28,2025-05-08
32826,309,142,486,5.0,6,231,20.84,Overstock,379.86,2025-08-28
32827,531,65,178,7.0,4,76,43.08,Overstock,115.06,2024-12-15
32828,1348,24,288,6.0,2,234,15.02,Overstock,345.81,2024-10-30
32829,981,26,205,19.0,8,198,25.34,Overstock,489.93,2025-04-12
32830,103,134,890,64.0,7,71,42.21,Overstock,356.21,2025-02-10
32831,349,154,450,19.0,3,211,19.7,Overstock,396.08,2025-04-17
32832,346,190,404,1.0,10,357,18.39,Overstock,364.46,2024-10-20
32833,624,145,400,6.0,9,173,13.54,Overstock,173.72,2025-08-17
32834,61,113,460,54.0,5,363,12.24,Overstock,423.14,2024-11-23
32835,1555,148,429,3.0,3,24,43.23,Overstock,237.79,2024-10-04
32836,1265,43,170,1.0,8,106,29.59,Overstock,375.74,2025-01-27
32837,1053,101,500,5.0,7,82,42.82,Overstock,452.67,2025-05-23
32838,92,55,326,80.0,1,287,28.77,Overstock,351.51,2025-05-07
32839,1080,65,469,2.0,3,347,21.33,Overstock,350.07,2024-10-04
32840,1387,70,493,11.0,4,242,42.93,Overstock,465.29,2025-03-10
32841,407,56,383,12.0,1,344,14.46,Overstock,67.43,2025-01-28
32842,1540,110,203,9.0,8,47,48.84,Overstock,11.65,2025-08-24
32843,1889,161,386,7.0,1,192,7.18,Overstock,84.07,2025-07-04
32844,1175,192,152,10.0,9,332,41.58,Overstock,421.94,2025-03-31
32845,1198,94,258,19.0,8,169,38.69,Overstock,455.62,2025-06-07
32846,682,15,29,2.0,10,319,34.28,OK,305.05,2025-06-23
32847,683,49,438,1.0,1,131,14.3,Overstock,394.74,2025-09-24
32848,1082,20,377,15.0,9,52,16.31,Overstock,122.46,2025-09-01
32849,1572,37,196,9.0,10,297,30.44,Overstock,249.35,2025-01-05
32850,1071,15,152,16.0,4,253,25.26,Overstock,440.71,2025-06-08
32851,1940,45,61,16.0,4,99,31.82,OK,220.28,2024-10-21
32852,412,198,440,7.0,1,229,17.42,Overstock,189.25,2025-06-27
32853,1109,174,329,18.0,8,147,5.88,Overstock,362.31,2025-04-08
32854,1905,15,313,15.0,9,116,12.39,Overstock,96.83,2025-01-27
32855,1094,88,60,10.0,4,58,15.67,OK,479.84,2025-01-23
32856,289,111,225,12.0,2,31,10.74,Overstock,236.48,2025-09-25
32857,346,137,243,12.0,4,79,18.51,Overstock,343.46,2024-11-18
32858,1864,129,440,6.0,2,120,10.03,Overstock,85.31,2025-01-08
32859,1307,77,244,20.0,7,192,5.76,Overstock,94.72,2024-11-30
32860,1500,28,82,14.0,9,266,16.85,Overstock,206.76,2025-08-23
32861,228,116,13,4.0,1,214,7.36,OK,285.53,2025-03-16
32862,1017,126,30,7.0,7,47,8.53,OK,54.95,2025-08-10
32863,316,172,53,15.0,3,92,25.98,OK,424.51,2024-12-01
32864,1044,16,264,15.0,7,11,20.92,Overstock,133.25,2024-12-12
32865,215,143,54,7.0,4,305,43.9,OK,82.96,2024-10-05
32866,1099,98,175,11.0,9,319,40.19,Overstock,293.36,2025-01-12
32867,1966,162,86,18.0,10,146,43.1,Overstock,359.31,2025-07-14
32868,1623,104,302,7.0,5,264,10.23,Overstock,68.54,2025-08-29
32869,1289,143,20,16.0,3,109,39.32,OK,253.78,2024-11-28
32870,1757,195,168,10.0,6,239,17.51,Overstock,159.62,2025-05-17
32871,1117,64,345,18.0,1,282,5.64,Overstock,154.85,2025-01-02
32872,865,20,336,5.0,3,365,24.09,Overstock,36.41,2025-04-25
32873,1986,79,453,14.0,6,153,36.68,Overstock,454.25,2025-03-02
32874,476,32,105,4.0,3,277,44.2,Overstock,70.98,2024-12-17
32875,1809,28,214,3.0,2,286,41.49,Overstock,387.14,2025-02-27
32876,1897,124,444,19.0,2,42,11.38,Overstock,62.78,2025-05-10
32877,1753,13,489,20.0,8,13,35.04,Overstock,352.09,2025-04-24
32878,1810,134,296,10.0,3,228,44.24,Overstock,198.58,2025-06-11
32879,1728,53,287,3.0,4,139,41.93,Overstock,334.43,2025-09-08
32880,586,100,153,7.0,9,122,11.27,Overstock,302.94,2024-12-14
32881,328,55,493,12.0,10,180,19.14,Overstock,148.41,2024-11-22
32882,1407,149,187,1.0,7,68,27.44,Overstock,389.36,2025-01-22
32883,769,139,430,7.0,4,11,42.51,Overstock,255.23,2025-01-15
32884,1930,118,19,17.0,4,4,43.66,OK,294.06,2024-11-24
32885,1737,49,174,18.0,1,227,24.49,Overstock,254.33,2025-08-25
32886,1525,188,463,6.0,1,253,17.95,Overstock,90.57,2025-05-17
32887,539,22,491,9.0,3,313,46.7,Overstock,475.15,2024-11-05
32888,1781,54,411,18.0,4,269,28.68,Overstock,469.07,2025-01-30
32889,1990,97,246,9.0,2,104,46.35,Overstock,311.47,2025-02-21
32890,1776,18,427,20.0,8,211,45.04,Overstock,367.81,2025-02-28
32891,185,186,706,74.0,9,224,24.65,Overstock,246.82,2025-01-03
32892,114,193,534,84.0,8,315,48.4,Overstock,451.62,2025-02-07
32893,1449,126,445,15.0,3,74,13.63,Overstock,294.56,2024-11-26
32894,673,62,42,13.0,3,68,13.79,OK,416.76,2025-01-12
32895,1994,88,288,1.0,4,316,22.8,Overstock,35.21,2025-09-07
32896,1830,180,446,1.0,7,39,38.05,Overstock,63.62,2025-09-23
32897,1290,37,234,10.0,2,237,38.39,Overstock,253.27,2024-12-01
32898,1496,158,458,15.0,1,301,23.72,Overstock,131.16,2025-09-27
32899,1479,85,482,20.0,5,221,36.85,Overstock,421.71,2025-07-21
32900,903,26,238,9.0,1,216,11.7,Overstock,19.48,2025-05-31
32901,975,136,499,3.0,5,153,23.96,Overstock,324.27,2025-07-17
32902,1576,20,492,6.0,6,98,41.78,Overstock,87.82,2025-05-26
32903,154,149,527,74.0,6,189,38.87,Overstock,487.13,2025-08-15
32904,784,37,247,6.0,3,122,27.34,Overstock,209.78,2025-08-08
32905,1729,98,397,12.0,6,117,45.78,Overstock,324.57,2025-03-08
32906,169,127,439,99.0,5,47,34.33,Overstock,374.42,2024-10-07
32907,1664,60,215,6.0,10,335,25.82,Overstock,275.83,2025-09-06
32908,1382,57,88,10.0,4,3,8.58,Overstock,195.66,2024-10-17
32909,376,23,136,9.0,4,19,44.4,Overstock,386.61,2025-03-02
32910,176,107,817,72.0,2,225,32.02,Overstock,273.7,2025-08-19
32911,1362,36,394,10.0,7,124,24.42,Overstock,116.46,2025-04-04
32912,1782,176,307,2.0,10,255,20.07,Overstock,150.98,2025-05-10
32913,1599,166,408,12.0,10,342,27.33,Overstock,380.07,2024-12-30
32914,1902,103,386,9.0,4,271,31.54,Overstock,439.67,2025-08-21
32915,1941,99,414,9.0,9,277,30.24,Overstock,291.34,2025-03-12
32916,1365,65,479,14.0,9,244,26.02,Overstock,450.71,2025-09-10
32917,330,112,21,15.0,9,304,46.14,OK,385.98,2025-08-16
32918,1270,89,409,3.0,8,116,25.61,Overstock,134.81,2025-08-08
32919,1629,26,292,9.0,6,234,12.96,Overstock,39.1,2024-10-29
32920,1802,113,279,14.0,1,114,44.94,Overstock,271.1,2025-09-10
32921,1160,76,376,2.0,10,36,12.61,Overstock,386.67,2024-11-20
32922,1632,65,387,16.0,7,259,46.92,Overstock,148.9,2024-12-11
32923,1408,121,132,18.0,9,95,6.26,Overstock,133.11,2024-11-02
32924,1987,23,196,13.0,10,197,18.55,Overstock,292.16,2024-12-29
32925,989,13,391,10.0,6,38,5.04,Overstock,58.85,2025-03-14
32926,1531,9,167,4.0,5,119,30.66,Overstock,104.34,2025-05-23
32927,1331,193,481,4.0,7,64,11.24,Overstock,209.59,2025-03-12
32928,1493,145,174,9.0,4,153,8.58,Overstock,423.05,2025-01-14
32929,757,82,52,6.0,9,336,27.24,OK,180.72,2025-02-05
32930,778,157,443,17.0,8,76,17.11,Overstock,265.54,2025-07-28
32931,513,146,50,7.0,2,152,43.32,OK,96.63,2025-03-04
32932,1504,151,464,3.0,4,181,14.51,Overstock,7.79,2025-09-22
32933,69,157,888,86.0,1,361,28.16,Overstock,232.94,2024-11-21
32934,1162,157,139,3.0,9,190,14.4,Overstock,308.98,2025-04-21
32935,668,95,325,7.0,2,93,29.34,Overstock,122.59,2025-03-26
32936,1056,27,175,3.0,5,192,32.97,Overstock,84.57,2025-06-07
32937,1236,130,66,20.0,5,334,26.96,OK,128.83,2025-04-20
32938,554,93,217,4.0,4,227,10.69,Overstock,430.63,2025-07-09
32939,1976,190,44,2.0,9,163,34.29,OK,68.14,2025-07-13
32940,1068,182,387,9.0,6,272,25.59,Overstock,131.11,2025-07-18
32941,785,84,379,15.0,4,320,43.54,Overstock,230.97,2025-01-04
32942,731,119,62,3.0,5,15,30.83,Overstock,176.69,2025-01-11
32943,868,151,174,4.0,1,132,48.43,Overstock,434.95,2025-06-21
32944,1483,55,272,4.0,3,123,27.95,Overstock,354.5,2025-07-26
32945,279,31,17,7.0,2,27,45.08,OK,209.08,2025-08-31
32946,210,32,260,12.0,1,120,10.8,Overstock,464.66,2024-10-24
32947,886,62,118,2.0,6,179,30.22,Overstock,99.7,2025-09-30
32948,955,46,120,6.0,6,312,32.99,Overstock,467.62,2025-07-26
32949,298,149,283,6.0,3,33,39.26,Overstock,227.88,2025-04-17
32950,946,28,309,6.0,7,228,27.64,Overstock,293.88,2025-03-06
32951,734,58,177,2.0,1,35,13.36,Overstock,331.62,2025-03-20
32952,1769,129,39,16.0,7,267,40.04,OK,338.01,2025-01-05
32953,1130,125,349,12.0,8,123,44.24,Overstock,136.58,2025-08-06
32954,428,164,427,1.0,9,265,41.89,Overstock,243.92,2025-04-19
32955,890,43,83,5.0,6,156,7.58,Overstock,211.63,2025-01-23
32956,1972,14,225,16.0,1,6,28.07,Overstock,292.07,2025-04-04
32957,220,69,133,18.0,3,209,20.03,Overstock,61.57,2024-10-01
32958,1085,151,204,7.0,7,199,45.93,Overstock,137.14,2024-12-30
32959,835,25,44,20.0,2,271,44.37,OK,325.77,2024-11-02
32960,1956,2,288,16.0,7,154,48.98,Overstock,324.05,2024-12-04
32961,521,85,234,1.0,10,212,7.28,Overstock,432.25,2025-02-13
32962,368,79,141,7.0,1,147,15.79,Overstock,187.5,2025-09-28
32963,1426,50,390,7.0,2,307,31.81,Overstock,331.87,2025-01-28
32964,1101,142,225,15.0,4,282,30.27,Overstock,358.13,2025-02-15
32965,408,161,65,3.0,6,177,49.68,Overstock,20.29,2025-09-17
32966,1791,11,86,8.0,3,363,46.18,Overstock,301.57,2025-01-18
32967,657,131,121,5.0,3,55,11.54,Overstock,164.91,2024-11-29
32968,1479,21,91,9.0,4,103,43.41,Overstock,202.12,2025-09-14
32969,1432,21,73,8.0,1,169,5.01,Overstock,303.45,2025-09-06
32970,1093,80,395,17.0,4,299,6.47,Overstock,378.03,2025-06-23
32971,1248,187,67,17.0,9,288,11.96,OK,348.53,2025-05-07
32972,597,19,339,18.0,6,193,9.39,Overstock,54.77,2024-11-24
32973,252,52,260,2.0,6,254,20.38,Overstock,16.27,2025-04-22
32974,847,25,99,14.0,1,218,19.83,Overstock,198.33,2025-01-13
32975,1885,116,394,19.0,5,98,16.38,Overstock,267.76,2025-05-14
32976,1947,26,234,8.0,1,120,45.15,Overstock,288.56,2025-04-12
32977,1474,197,202,4.0,10,24,9.63,Overstock,189.55,2025-08-06
32978,28,21,516,88.0,7,110,6.05,Overstock,365.37,2024-10-03
32979,1555,118,260,13.0,8,171,29.82,Overstock,393.38,2025-02-11
32980,337,79,373,2.0,9,145,29.5,Overstock,432.98,2024-11-25
32981,1056,59,356,9.0,10,48,15.66,Overstock,465.2,2025-07-15
32982,1964,1,493,11.0,1,6,21.13,Overstock,357.37,2025-09-12
32983,1218,18,239,16.0,8,86,33.08,Overstock,423.58,2025-03-05
32984,1875,30,182,15.0,1,305,25.15,Overstock,131.9,2025-05-18
32985,911,36,478,17.0,7,27,17.91,Overstock,430.85,2025-04-13
32986,1640,108,399,8.0,5,343,10.16,Overstock,476.73,2024-12-24
32987,319,63,96,20.0,5,203,5.71,Overstock,39.25,2025-01-29
32988,38,167,391,95.0,8,207,26.8,Overstock,147.82,2025-07-17
32989,405,63,413,9.0,6,245,30.22,Overstock,12.21,2024-12-19
32990,119,28,762,67.0,5,195,24.68,Overstock,397.96,2025-04-28
32991,1455,16,337,18.0,2,148,11.58,Overstock,136.95,2025-06-24
32992,1149,10,318,15.0,3,268,38.02,Overstock,497.59,2024-10-03
32993,798,150,482,5.0,6,99,7.04,Overstock,44.73,2024-10-12
32994,1761,57,273,2.0,7,250,16.46,Overstock,83.26,2024-10-15
32995,471,117,415,14.0,10,345,38.49,Overstock,243.72,2024-12-27
32996,399,169,377,9.0,10,137,25.61,Overstock,328.29,2025-08-30
32997,66,29,631,50.0,4,303,20.16,Overstock,215.48,2025-01-24
32998,1760,176,295,20.0,4,23,39.7,Overstock,266.43,2025-05-06
32999,1207,47,354,11.0,6,287,14.52,Overstock,5.36,2025-05-18
33000,1821,127,40,9.0,9,9,42.21,OK,385.67,2025-01-19
33001,831,56,125,20.0,10,205,16.1,Overstock,488.61,2025-07-30
33002,576,129,291,20.0,7,198,10.1,Overstock,233.34,2025-01-01
33003,1570,159,264,17.0,6,222,45.61,Overstock,202.54,2025-05-29
33004,414,187,441,10.0,4,235,15.71,Overstock,467.41,2025-01-10
33005,1720,164,134,19.0,10,4,20.28,Overstock,69.84,2024-11-20
33006,1582,86,402,12.0,10,229,31.19,Overstock,102.54,2025-06-06
33007,1015,45,113,11.0,5,8,20.31,Overstock,405.11,2025-03-04
33008,1744,164,257,10.0,5,146,48.88,Overstock,146.3,2025-09-27
33009,1020,13,446,15.0,5,45,21.77,Overstock,481.41,2025-01-24
33010,1596,61,487,8.0,8,110,7.87,Overstock,28.6,2024-11-26
33011,1174,128,319,13.0,7,318,48.25,Overstock,347.03,2025-03-03
33012,991,165,473,18.0,7,360,6.44,Overstock,447.25,2025-03-20
33013,1586,93,487,9.0,6,312,17.7,Overstock,274.78,2025-08-26
33014,277,99,162,11.0,8,190,37.86,Overstock,99.11,2025-03-22
33015,268,50,115,11.0,3,212,20.06,Overstock,93.74,2025-06-16
33016,1342,64,476,14.0,3,238,31.72,Overstock,186.42,2025-04-28
33017,1436,89,492,7.0,2,82,37.74,Overstock,405.67,2024-12-19
33018,92,33,878,66.0,1,345,19.44,Overstock,226.06,2025-06-04
33019,630,139,158,3.0,6,337,46.22,Overstock,375.11,2025-07-24
33020,998,172,229,20.0,2,315,30.23,Overstock,313.72,2025-03-17
33021,1429,104,390,7.0,8,220,25.03,Overstock,305.87,2025-06-25
33022,1865,63,127,10.0,10,153,42.67,Overstock,331.94,2025-08-05
33023,808,118,20,3.0,9,187,32.57,OK,8.63,2025-04-20
33024,1272,77,165,13.0,3,280,10.05,Overstock,353.52,2025-01-06
33025,1444,177,238,10.0,1,72,46.06,Overstock,215.39,2024-12-06
33026,170,184,720,93.0,8,323,18.32,Overstock,455.07,2025-01-30
33027,279,103,137,16.0,3,251,12.04,Overstock,392.33,2024-12-22
33028,562,66,310,9.0,5,268,23.45,Overstock,8.63,2025-07-20
33029,1384,30,334,1.0,1,130,32.62,Overstock,121.91,2025-05-27
33030,423,165,17,6.0,9,352,16.25,OK,393.22,2024-11-02
33031,1102,189,242,5.0,9,134,41.52,Overstock,311.27,2025-03-12
33032,420,158,39,6.0,6,209,18.35,OK,98.98,2025-03-16
33033,1610,181,372,8.0,3,328,30.93,Overstock,105.11,2024-11-24
33034,1543,2,130,12.0,5,142,8.31,Overstock,37.99,2024-12-24
33035,1607,130,120,16.0,5,219,40.51,Overstock,205.1,2025-09-26
33036,1888,40,275,1.0,9,217,16.71,Overstock,232.67,2025-08-30
33037,1070,122,439,6.0,6,219,15.88,Overstock,6.53,2025-03-29
33038,463,110,89,16.0,3,312,10.58,Overstock,308.82,2025-01-02
33039,719,79,361,1.0,7,109,25.76,Overstock,330.0,2024-11-11
33040,491,56,466,1.0,1,232,35.06,Overstock,372.69,2024-12-11
33041,1198,77,168,16.0,4,210,25.03,Overstock,262.23,2025-05-15
33042,1919,15,33,11.0,10,88,20.73,OK,413.5,2025-08-06
33043,659,99,174,5.0,8,214,45.05,Overstock,77.22,2025-06-11
33044,167,156,811,100.0,2,305,28.24,Overstock,12.57,2025-08-26
33045,1659,14,391,4.0,8,36,21.88,Overstock,409.32,2025-05-08
33046,402,91,437,14.0,2,145,25.2,Overstock,98.08,2025-02-05
33047,106,23,771,95.0,9,233,45.21,Overstock,375.96,2025-01-23
33048,42,25,664,76.0,7,189,36.2,Overstock,237.22,2025-02-11
33049,1632,11,294,16.0,6,321,11.22,Overstock,225.09,2024-11-22
33050,1457,187,207,20.0,6,256,45.09,Overstock,232.5,2025-08-04
33051,1789,2,223,17.0,5,252,29.2,Overstock,375.53,2025-05-30
33052,1409,147,479,7.0,2,335,30.49,Overstock,388.38,2025-06-03
33053,239,78,457,6.0,3,174,14.5,Overstock,104.44,2025-08-01
33054,715,60,477,5.0,7,317,21.83,Overstock,432.98,2024-10-09
33055,21,129,322,74.0,1,154,10.69,Overstock,368.91,2025-07-30
33056,767,18,266,2.0,7,78,22.52,Overstock,98.28,2024-11-27
33057,1997,15,399,6.0,6,258,15.87,Overstock,397.78,2025-06-03
33058,1000,36,176,10.0,3,129,31.02,Overstock,445.77,2025-02-11
33059,1492,43,287,19.0,7,130,31.54,Overstock,105.26,2025-05-15
33060,760,68,37,13.0,5,46,8.21,OK,138.11,2025-05-29
33061,455,199,87,8.0,5,216,18.62,Overstock,495.89,2025-09-30
33062,1937,106,379,19.0,10,19,47.95,Overstock,258.61,2024-12-28
33063,1472,31,444,5.0,10,43,39.93,Overstock,199.72,2024-10-31
33064,1796,189,347,13.0,1,284,27.31,Overstock,412.59,2025-06-21
33065,347,182,476,17.0,2,237,36.81,Overstock,242.59,2025-04-18
33066,477,77,184,14.0,10,146,48.88,Overstock,401.05,2025-04-23
33067,367,130,407,16.0,8,11,20.97,Overstock,200.29,2025-09-10
33068,627,130,246,9.0,4,97,6.2,Overstock,217.2,2025-09-27
33069,1964,76,254,5.0,9,41,22.01,Overstock,78.5,2025-07-05
33070,1791,55,181,7.0,2,88,23.25,Overstock,391.57,2025-03-15
33071,1991,79,194,17.0,1,133,37.52,Overstock,245.05,2025-08-06
33072,963,95,452,11.0,10,40,15.88,Overstock,447.66,2025-02-28
33073,1060,73,293,15.0,9,176,8.79,Overstock,482.65,2024-12-22
33074,587,116,437,16.0,2,19,24.97,Overstock,478.78,2025-08-26
33075,196,102,722,65.0,6,169,43.75,Overstock,319.46,2025-05-01
33076,867,51,181,17.0,9,332,32.96,Overstock,396.19,2025-03-05
33077,1419,60,191,9.0,10,240,47.93,Overstock,378.16,2025-09-11
33078,808,140,448,12.0,9,267,45.38,Overstock,35.63,2025-07-11
33079,1125,66,383,15.0,8,25,45.94,Overstock,239.02,2025-07-12
33080,440,91,52,6.0,5,106,47.75,OK,76.73,2025-04-19
33081,384,42,292,4.0,7,222,47.71,Overstock,101.03,2025-02-13
33082,1904,141,229,15.0,8,60,35.19,Overstock,84.23,2025-01-13
33083,719,153,477,14.0,5,107,33.76,Overstock,234.99,2025-08-20
33084,458,185,386,7.0,4,339,44.45,Overstock,149.15,2025-07-05
33085,1821,33,107,17.0,2,198,37.4,Overstock,453.19,2025-08-14
33086,1514,44,414,5.0,4,140,30.07,Overstock,7.56,2025-02-04
33087,1354,39,88,6.0,3,274,7.06,Overstock,96.22,2025-01-26
33088,528,187,211,9.0,5,51,44.8,Overstock,25.91,2025-08-09
33089,320,34,270,15.0,10,124,23.32,Overstock,81.67,2025-07-22
33090,654,189,422,5.0,8,40,40.52,Overstock,299.92,2025-04-22
33091,163,82,540,60.0,3,43,43.12,Overstock,95.15,2024-11-24
33092,491,1,462,10.0,1,79,5.56,Overstock,207.35,2024-10-29
33093,1216,183,139,9.0,2,12,43.64,Overstock,126.95,2025-05-16
33094,965,54,114,8.0,7,174,17.93,Overstock,365.59,2025-09-06
33095,1702,48,303,7.0,2,196,27.9,Overstock,13.79,2024-10-20
33096,546,57,479,4.0,5,222,30.19,Overstock,496.59,2025-06-04
33097,1197,112,69,17.0,10,81,14.18,Overstock,365.28,2025-07-27
33098,704,60,454,20.0,2,168,32.6,Overstock,373.32,2025-02-10
33099,1464,129,136,1.0,8,33,25.16,Overstock,71.08,2025-06-11
33100,1622,198,497,5.0,4,242,44.65,Overstock,146.89,2024-11-18
33101,1078,163,268,14.0,5,6,22.15,Overstock,20.29,2025-08-21
33102,336,23,175,6.0,9,43,46.41,Overstock,128.82,2024-10-05
33103,1769,64,241,19.0,7,232,42.46,Overstock,351.37,2025-07-22
33104,1934,48,365,12.0,2,98,21.51,Overstock,400.72,2025-01-09
33105,1821,73,143,11.0,5,334,23.12,Overstock,449.79,2025-03-15
33106,969,5,429,14.0,5,306,29.04,Overstock,353.43,2025-08-10
33107,1051,154,375,11.0,8,338,32.05,Overstock,388.14,2025-08-09
33108,1334,98,245,7.0,1,275,49.75,Overstock,369.18,2025-03-07
33109,787,71,103,19.0,9,354,40.8,Overstock,352.69,2025-05-26
33110,1098,193,20,3.0,2,240,8.02,OK,180.75,2025-09-30
33111,1711,56,157,13.0,1,190,42.0,Overstock,485.01,2024-12-23
33112,1502,39,282,12.0,10,285,7.31,Overstock,335.84,2025-07-12
33113,322,11,174,1.0,1,158,18.05,Overstock,277.87,2024-11-03
33114,977,56,224,8.0,2,279,43.75,Overstock,133.67,2024-10-04
33115,1020,48,295,6.0,10,252,44.24,Overstock,18.83,2025-05-17
33116,1664,1,387,13.0,8,163,19.61,Overstock,409.81,2025-07-14
33117,613,132,427,18.0,8,186,43.32,Overstock,144.27,2025-06-25
33118,717,83,234,9.0,7,259,20.03,Overstock,217.19,2024-12-20
33119,1593,58,12,8.0,10,335,17.87,OK,149.49,2024-10-06
33120,1388,29,493,1.0,9,293,43.97,Overstock,14.97,2025-07-14
33121,1474,179,35,15.0,5,109,42.22,OK,125.54,2025-07-02
33122,1908,13,473,5.0,4,264,43.92,Overstock,177.47,2025-07-06
33123,8,35,316,74.0,6,362,29.56,Overstock,360.87,2024-12-27
33124,433,196,345,6.0,6,255,18.28,Overstock,151.11,2024-12-26
33125,1767,179,96,16.0,3,117,42.5,Overstock,467.29,2025-08-19
33126,913,131,185,10.0,1,297,17.77,Overstock,207.82,2025-04-10
33127,186,24,685,68.0,3,118,46.05,Overstock,449.81,2025-01-01
33128,810,141,43,3.0,7,175,38.28,OK,420.54,2025-08-30
33129,1773,122,207,11.0,4,94,39.74,Overstock,229.28,2025-04-04
33130,1027,130,463,14.0,4,328,6.32,Overstock,70.03,2025-06-09
33131,1554,195,407,4.0,2,2,30.52,Overstock,163.48,2025-06-08
33132,481,131,37,12.0,9,167,39.73,OK,443.83,2025-02-27
33133,1335,194,429,17.0,5,259,43.02,Overstock,310.3,2024-12-08
33134,262,151,219,1.0,3,175,16.72,Overstock,171.96,2025-08-29
33135,1965,15,472,7.0,8,346,6.53,Overstock,233.95,2024-10-04
33136,553,76,275,1.0,3,33,13.59,Overstock,55.38,2025-04-18
33137,1453,131,201,11.0,10,292,26.64,Overstock,314.87,2024-12-27
33138,1915,170,110,7.0,9,219,31.54,Overstock,329.03,2024-10-21
33139,1171,149,200,15.0,6,75,48.17,Overstock,315.7,2024-10-29
33140,1680,146,147,17.0,4,245,34.1,Overstock,253.18,2025-04-11
33141,25,177,746,85.0,2,292,18.52,Overstock,12.15,2025-08-15
33142,1112,21,340,3.0,8,26,5.67,Overstock,460.51,2025-07-31
33143,1114,60,492,15.0,6,113,39.67,Overstock,262.25,2025-07-20
33144,384,24,22,1.0,5,61,13.96,OK,93.45,2025-08-22
33145,797,37,312,19.0,8,46,15.98,Overstock,127.94,2025-09-23
33146,1469,45,64,17.0,7,92,10.78,OK,256.15,2024-11-02
33147,468,155,492,6.0,7,43,28.55,Overstock,54.0,2024-12-14
33148,1817,9,465,15.0,4,47,35.18,Overstock,78.22,2024-12-20
33149,826,187,448,8.0,5,171,30.84,Overstock,353.62,2025-09-11
33150,806,156,268,9.0,7,248,45.22,Overstock,52.6,2025-04-24
33151,1982,161,211,7.0,9,260,12.94,Overstock,217.55,2025-04-13
33152,565,196,450,1.0,4,355,35.32,Overstock,271.31,2025-04-15
33153,800,176,266,18.0,5,146,18.64,Overstock,93.65,2025-05-28
33154,1381,188,273,18.0,8,66,41.47,Overstock,141.45,2024-10-31
33155,785,105,481,12.0,2,146,39.9,Overstock,368.43,2025-02-22
33156,4,136,951,85.0,9,48,42.23,Overstock,468.72,2025-02-16
33157,566,95,150,20.0,8,142,12.48,Overstock,290.17,2025-04-20
